"contest_id","area_id","title","start_date","end_date","election_identifier"
,0,"Diputación del Distrito Local 10 SAN LUIS POTOSÍ",2021-10-01,2024-09-14,"mx-slp-CERRITOS, CIUDAD FERNANDEZ, RIOVERDE, SAN NICOLAS TOLENTINO, VILLA JUAREZ-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 11 SAN LUIS POTOSÍ",2021-10-01,2024-09-14,"mx-slp-ALAQUINES, CARDENAS, CIUDAD DEL MAIZ, GUADALCAZAR, LAGUNILLAS, RAYON, SAN CIRO DE ACOSTA, SANTA CATARINA, TAMASOPO, EL NARANJO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 12 SAN LUIS POTOSÍ",2021-10-01,2024-09-14,"mx-slp-CIUDAD VALLES-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 13 SAN LUIS POTOSÍ",2021-10-01,2024-09-14,"mx-slp-COXCATLAN, EBANO, SAN ANTONIO, SAN VICENTE TANCUAYALAB, TAMPAMOLON CORONA, TAMUIN, TANLAJAS, TANQUIAN DE ESCOBEDO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 14 SAN LUIS POTOSÍ",2021-10-01,2024-09-14,"mx-slp-AQUISMON, TANCANHUITZ, HUEHUETLAN, AXTLA DE TERRAZAS, XILITLA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 15 SAN LUIS POTOSÍ",2021-10-01,2024-09-14,"mx-slp-SAN MARTIN CHALCHICUAUTLA, TAMAZUNCHALE, TAMPACAN, MATLAPA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 1 SINALOA",2021-09-01,2024-08-31,"mx-sin-CHOIX, EL FUERTE-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 2 SINALOA",2021-09-01,2024-08-31,"mx-sin-AHOME-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 3 SINALOA",2021-09-01,2024-08-31,"mx-sin-AHOME-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 4 SINALOA",2021-09-01,2024-08-31,"mx-sin-AHOME, GUASAVE-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 5 SINALOA",2021-09-01,2024-08-31,"mx-sin-AHOME-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 6 SINALOA",2021-09-01,2024-08-31,"mx-sin-GUASAVE, SINALOA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 7 SINALOA",2021-09-01,2024-08-31,"mx-sin-GUASAVE-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 8 SINALOA",2021-09-01,2024-08-31,"mx-sin-GUASAVE-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 9 SINALOA",2021-09-01,2024-08-31,"mx-sin-ANGOSTURA, SALVADOR ALVARADO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 10 SINALOA",2021-09-01,2024-08-31,"mx-sin-BADIRAGUATO, MOCORITO, NAVOLATO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 11 SINALOA",2021-09-01,2024-08-31,"mx-sin-NAVOLATO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 12 SINALOA",2021-09-01,2024-08-31,"mx-sin-CULIACAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 13 SINALOA",2021-09-01,2024-08-31,"mx-sin-CULIACAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 14 SINALOA",2021-09-01,2024-08-31,"mx-sin-CULIACAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 15 SINALOA",2021-09-01,2024-08-31,"mx-sin-CULIACAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 16 SINALOA",2021-09-01,2024-08-31,"mx-sin-CULIACAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 17 SINALOA",2021-09-01,2024-08-31,"mx-sin-CULIACAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 18 SINALOA",2021-09-01,2024-08-31,"mx-sin-CULIACAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 19 SINALOA",2021-09-01,2024-08-31,"mx-sin-COSALA, CULIACAN, ELOTA, SAN IGNACIO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 20 SINALOA",2021-09-01,2024-08-31,"mx-sin-MAZATLAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 21 SINALOA",2021-09-01,2024-08-31,"mx-sin-MAZATLAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 22 SINALOA",2021-09-01,2024-08-31,"mx-sin-MAZATLAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 23 SINALOA",2021-09-01,2024-08-31,"mx-sin-CONCORDIA, MAZATLAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 24 SINALOA",2021-09-01,2024-08-31,"mx-sin-ESCUINAPA, ROSARIO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 1 SONORA",2021-09-01,2024-08-31,"mx-son-SAN LUIS RIO COLORADO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 2 SONORA",2021-09-01,2024-08-31,"mx-son-PUERTO PEÑASCO, SAN LUIS RIO COLORADO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 3 SONORA",2021-09-01,2024-08-31,"mx-son-ALTAR, ATIL, OQUITOA, SARIC, TRINCHERAS, TUBUTAMA, CABORCA, PITIQUITO, GENERAL PLUTARCO ELIAS CALLES-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 4 SONORA",2021-09-01,2024-08-31,"mx-son-MAGDALENA, NOGALES, SANTA CRUZ-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 5 SONORA",2021-09-01,2024-08-31,"mx-son-NOGALES-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 6 SONORA",2021-09-01,2024-08-31,"mx-son-HERMOSILLO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 7 SONORA",2021-09-01,2024-08-31,"mx-son-AGUA PRIETA, BACOACHI, CANANEA, FRONTERAS, NACO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 8 SONORA",2021-09-01,2024-08-31,"mx-son-HERMOSILLO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 9 SONORA",2021-09-01,2024-08-31,"mx-son-HERMOSILLO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 10 SONORA",2021-09-01,2024-08-31,"mx-son-HERMOSILLO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 11 SONORA",2021-09-01,2024-08-31,"mx-son-HERMOSILLO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 12 SONORA",2021-09-01,2024-08-31,"mx-son-HERMOSILLO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 13 SONORA",2021-09-01,2024-08-31,"mx-son-GUAYMAS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 14 SONORA",2021-09-01,2024-08-31,"mx-son-BACUM, EMPALME, GUAYMAS, SAN IGNACIO RIO MUERTO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 15 SONORA",2021-09-01,2024-08-31,"mx-son-CAJEME-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 16 SONORA",2021-09-01,2024-08-31,"mx-son-CAJEME-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 17 SONORA",2021-09-01,2024-08-31,"mx-son-CAJEME-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 18 SONORA",2021-09-01,2024-08-31,"mx-son-ACONCHI, ARIVECHI, ARIZPE, BACADEHUACHI, BACANORA, BACERAC, BANAMICHI, BAVIACORA, BAVISPE, BENJAMIN HILL, CUCURPE, CUMPAS, DIVISADEROS, GRANADOS, HUACHINERA, HUASABAS, HUEPAC, IMURIS, MOCTEZUMA, NACORI CHICO, NACOZARI DE GARCIA, SAHUARIPA, SAN FELIPE DE JESUS, SAN JAVIER, SAN PEDRO DE LA CUEVA, SANTA ANA, SOYOPA, SUAQUI GRANDE, TEPACHE, VILLA HIDALGO, VILLA PESQUEIRA, CARBO, LA COLORADA, MAZATAN, OPODEPE, RAYON, SAN MIGUEL DE HORCASITAS, URES-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 19 SONORA",2021-09-01,2024-08-31,"mx-son-NAVOJOA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 20 SONORA",2021-09-01,2024-08-31,"mx-son-ETCHOJOA, NAVOJOA, BENITO JUAREZ-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 21 SONORA",2021-09-01,2024-08-31,"mx-son-ALAMOS, HUATABAMPO, ONAVAS, QUIRIEGO, ROSARIO, YECORA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 1 TABASCO",2021-09-05,2024-09-04,"mx-tab-BALANCAN, TENOSIQUE-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 2 TABASCO",2021-09-05,2024-09-04,"mx-tab-CARDENAS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 3 TABASCO",2021-09-05,2024-09-04,"mx-tab-CARDENAS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 4 TABASCO",2021-09-05,2024-09-04,"mx-tab-CARDENAS, HUIMANGUILLO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 5 TABASCO",2021-09-05,2024-09-04,"mx-tab-CENTLA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 6 TABASCO",2021-09-05,2024-09-04,"mx-tab-CENTRO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 7 TABASCO",2021-09-05,2024-09-04,"mx-tab-CENTRO, CUNDUACAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 8 TABASCO",2021-09-05,2024-09-04,"mx-tab-CENTRO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 9 TABASCO",2021-09-05,2024-09-04,"mx-tab-CENTRO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 10 TABASCO",2021-09-05,2024-09-04,"mx-tab-CENTRO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 11 TABASCO",2021-09-05,2024-09-04,"mx-tab-JALAPA, MACUSPANA, TACOTALPA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 12 TABASCO",2021-09-05,2024-09-04,"mx-tab-CENTRO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 13 TABASCO",2021-09-05,2024-09-04,"mx-tab-COMALCALCO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 14 TABASCO",2021-09-05,2024-09-04,"mx-tab-CUNDUACAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 15 TABASCO",2021-09-05,2024-09-04,"mx-tab-EMILIANO ZAPATA, JONUTA, MACUSPANA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 16 TABASCO",2021-09-05,2024-09-04,"mx-tab-HUIMANGUILLO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 17 TABASCO",2021-09-05,2024-09-04,"mx-tab-COMALCALCO, JALPA DE MENDEZ-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 18 TABASCO",2021-09-05,2024-09-04,"mx-tab-MACUSPANA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 19 TABASCO",2021-09-05,2024-09-04,"mx-tab-NACAJUCA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 20 TABASCO",2021-09-05,2024-09-04,"mx-tab-COMALCALCO, PARAISO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 21 TABASCO",2021-09-05,2024-09-04,"mx-tab-CENTRO, TEAPA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 1 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-NUEVO LAREDO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 2 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-NUEVO LAREDO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 3 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-CAMARGO, GUERRERO, GUSTAVO DIAZ ORDAZ, MIER, MIGUEL ALEMAN, NUEVO LAREDO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 4 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-REYNOSA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 5 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-REYNOSA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 6 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-REYNOSA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 7 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-REYNOSA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 8 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-REYNOSA, RIO BRAVO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 9 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-MATAMOROS, VALLE HERMOSO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 10 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-MATAMOROS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 11 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-MATAMOROS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 12 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-MATAMOROS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 13 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-ABASOLO, BURGOS, CRUILLAS, GÜEMEZ, HIDALGO, JIMENEZ, MAINERO, MENDEZ, PADILLA, SAN CARLOS, SAN FERNANDO, SAN NICOLAS, VILLAGRAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 14 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-VICTORIA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 15 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-VICTORIA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 16 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-ANTIGUO MORELOS, BUSTAMANTE, CASAS, GOMEZ FARIAS, JAUMAVE, LLERA, MIQUIHUANA, NUEVO MORELOS, OCAMPO, PALMILLAS, SOTO LA MARINA, TULA, XICOTENCATL-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 17 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-GONZALEZ, EL MANTE-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 18 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-ALDAMA, ALTAMIRA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 19 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-ALTAMIRA, CIUDAD MADERO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 20 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-CIUDAD MADERO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 21 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-TAMPICO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 22 TAMAULIPAS",2021-09-30,2024-09-30,"mx-tam-TAMPICO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 1 TLAXCALA",2021-08-30,2024-08-30,"mx-tla-CALPULALPAN, ESPAÑITA, SANCTORUM DE LAZARO CARDENAS, NANACAMILPA DE MARIANO ARISTA, BENITO JUAREZ-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 2 TLAXCALA",2021-08-30,2024-08-30,"mx-tla-ATLANGATEPEC, TETLA DE LA SOLIDARIDAD, TLAXCO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 3 TLAXCALA",2021-08-30,2024-08-30,"mx-tla-CUAXOMULCO, TERRENATE, TOCATLAN, TZOMPANTEPEC, XALOZTOC, SAN JOSE TEACALCO, EMILIANO ZAPATA, LAZARO CARDENAS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 4 TLAXCALA",2021-08-30,2024-08-30,"mx-tla-APIZACO, SANTA CRUZ TLAXCALA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 5 TLAXCALA",2021-08-30,2024-08-30,"mx-tla-APIZACO, MUÑOZ DE DOMINGO ARENAS, ESPAÑITA, HUEYOTLIPAN, XALTOCAN, YAUHQUEMEHCAN, SAN LUCAS TECOPILCO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 6 TLAXCALA",2021-08-30,2024-08-30,"mx-tla-IXTACUIXTLA DE MARIANO MATAMOROS, PANOTLA, TOTOLAC-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 7 TLAXCALA",2021-08-30,2024-08-30,"mx-tla-TLAXCALA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 8 TLAXCALA",2021-08-30,2024-08-30,"mx-tla-AMAXAC DE GUERRERO, APETATITLAN DE ANTONIO CARVAJAL, CONTLA DE JUAN CUAMATZI, SANTA CRUZ TLAXCALA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 9 TLAXCALA",2021-08-30,2024-08-30,"mx-tla-CHIAUTEMPAN, LA MAGDALENA TLALTELULCO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 10 TLAXCALA",2021-08-30,2024-08-30,"mx-tla-HUAMANTLA, IXTENCO, ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 11 TLAXCALA",2021-08-30,2024-08-30,"mx-tla-ATLTZAYANCA, EL CARMEN TEQUEXQUITLA, CUAPIAXTLA, HUAMANTLA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 12 TLAXCALA",2021-08-30,2024-08-30,"mx-tla-MAZATECOCHCO DE JOSE MARIA MORELOS, ACUAMANALA DE MIGUEL HIDALGO, TEOLOCHOLCO, PAPALOTLA DE XICOHTENCATL, SANTA CRUZ QUILEHTLA, SANTA ISABEL XILOXOXTLA, SAN FRANCISCO TETLANOHCAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 13 TLAXCALA",2021-08-30,2024-08-30,"mx-tla-TEPEYANCO, XICOHTZINCO, ZACATELCO, SANTA CATARINA AYOMETLA, SAN LORENZO AXOCOMANITLA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 14 TLAXCALA",2021-08-30,2024-08-30,"mx-tla-TEPETITLA DE LARDIZABAL, NATIVITAS, TETLATLAHUCA, SANTA APOLONIA TEACALCO, SAN JUAN HUACTZINCO, SAN DAMIAN TEXOLOC, SAN JERONIMO ZACUALPAN, SANTA ANA NOPALUCAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 15 TLAXCALA",2021-08-30,2024-08-30,"mx-tla-SAN PABLO DEL MONTE, TENANCINGO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 1 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-CHINAMPA DE GOROSTIZA, OZULUAMA, PANUCO, PUEBLO VIEJO, TAMALIN, TAMPICO ALTO, TANTIMA, TEMPOAL, EL HIGO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 2 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-NARANJOS AMATLAN, CITLALTEPETL, CHALMA, CHICONAMEL, CHICONTEPEC, CHONTLA, IXCATEPEC, PLATON SANCHEZ, TANCOCO, TANTOYUCA, TEPETZINTLA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 3 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-CAZONES DE HERRERA, TAMIAHUA, TIHUATLAN, TUXPAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 4 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-ALAMO TEMAPACHE, BENITO JUAREZ, CASTILLO DE TEAYO, CERRO AZUL, HUAYACOCOTLA, ILAMATLAN, IXHUATLAN DE MADERO, TEXCATEPEC, TLACHICHILCO, ZACUALPAN, ZONTECOMATLAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 5 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-COATZINTLA, POZA RICA DE HIDALGO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 6 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-COAHUITLAN, COXQUIHUI, COYUTLA, CHUMATLAN, ESPINAL, FILOMENO MATA, MECATLAN, PAPANTLA, ZOZOCOLCO DE HIDALGO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 7 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-GUTIERREZ ZAMORA, MARTINEZ DE LA TORRE, TECOLUTLA, TLAPACOYAN, SAN RAFAEL-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 8 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-ACATLAN, ALTO LUCERO DE GUTIERREZ BARRIOS, COACOATZINTLA, COLIPA, CHICONQUIACO, JILOTEPEC, JUCHIQUE DE FERRER, LANDERO Y COSS, MIAHUATLAN, MISANTLA, NAOLINCO, NAUTLA, TENOCHTITLAN, TEPETLAN, TLACOLULAN, TONAYAN, VEGA DE ALATORRE, YECUATLA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 9 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-ALTOTONGA, ATZALAN, JALACINGO, LAS MINAS, PEROTE, LAS VIGAS DE RAMIREZ, TATATILA, VILLA ALDAMA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 10 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-XALAPA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 11 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-XALAPA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 12 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-ACAJETE, AYAHUALULCO, BANDERILLA, COATEPEC, COSAUTLAN DE CARVAJAL, IXHUACAN DE LOS REYES, RAFAEL LUCIO, TEOCELO, TLALNELHUAYOCAN, XICO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 13 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-ACTOPAN, LA ANTIGUA, APAZAPAN, TLALTETELA, EMILIANO ZAPATA, JALCOMULCO, PASO DE OVEJAS, PUENTE NACIONAL, URSULO GALVAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 14 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-VERACRUZ-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 15 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-VERACRUZ-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 16 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-ACULA, ALVARADO, BOCA DEL RIO, IGNACIO DE LA LLAVE, TLALIXCOYAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 17 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-CAMARON DE TEJEDA, ATOYAC, CARRILLO PUERTO, COTAXTLA, CUITLAHUAC, JAMAPA, MANLIO FABIO ALTAMIRANO, MEDELLIN DE BRAVO, PASO DEL MACHO, SOLEDAD DE DOBLADO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 18 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-ALPATLAHUAC, CALCAHUALCO, COMAPA, COSCOMATEPEC, CHOCAMAN, HUATUSCO, IXHUATLAN DEL CAFE, SOCHIAPA, TENAMPA, TEPATLAXCO, TLACOTEPEC DE MEJIA, TOMATLAN, TOTUTLA, ZENTLA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 19 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-AMATLAN DE LOS REYES, CORDOBA, YANGA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 20 VERACRUZ DE IGNACIO DE LA LLAVE",2021-11-05,2024-11-04,"mx-ver-ATZACAN, FORTIN, IXTACZOQUITLAN, ORIZABA-REGIONAL_LEGISLATIVE-runoff-2024"
